"chr" "start" "end"
"826" "chr4" 41663470 41663864
"827" "chr4" 41694886 41695285
"828" "chr4" 41695616 41696047
"829" "chr4" 41727208 41727661
"830" "chr4" 41753617 41754056
"831" "chr4" 41816555 41816990
"832" "chr4" 41855961 41856417
"833" "chr4" 41884786 41885143
"834" "chr4" 41886414 41886838
"835" "chr4" 41890151 41890515
"836" "chr4" 41937124 41937568
"837" "chr4" 41959649 41960131
"838" "chr4" 41965097 41965583
"839" "chr4" 41992539 41993013
"840" "chr4" 42236867 42237216
"841" "chr4" 42280892 42281323
"842" "chr4" 42282366 42282748
"843" "chr4" 42284006 42284614
"844" "chr4" 42304365 42304813
"845" "chr4" 42373427 42373851
"846" "chr4" 42400326 42400801
"847" "chr4" 42403310 42403762
"848" "chr4" 42406036 42406460
"849" "chr4" 42521802 42522441
"850" "chr4" 42570608 42571066
"851" "chr4" 42659551 42659899
"852" "chr4" 42752117 42752501
"853" "chr4" 42770162 42770664
"854" "chr4" 42819478 42819913
"855" "chr4" 42867592 42868016
"856" "chr4" 42967385 42967766
"857" "chr4" 42997337 42997761
"858" "chr4" 43050603 43050965
"859" "chr4" 43134023 43134353
"860" "chr4" 43473964 43474362
"861" "chr4" 43778376 43778806
"862" "chr4" 43845524 43845895
"863" "chr4" 44427602 44428058
"864" "chr4" 44450872 44451499
"865" "chr4" 44495863 44496420
"866" "chr4" 44585478 44585849
"867" "chr4" 44631277 44631701
"868" "chr4" 44634108 44634538
"869" "chr4" 44676405 44676835
"870" "chr4" 44728314 44728781
"871" "chr4" 44740620 44741044
"872" "chr4" 44762091 44762587
"873" "chr4" 44871215 44871579
"874" "chr4" 44929344 44929780
"875" "chr4" 45444499 45444957
"876" "chr4" 45455224 45455664
"877" "chr4" 45946044 45946397
"878" "chr4" 46273022 46273464
"879" "chr4" 46276740 46277170
"880" "chr4" 46331080 46331527
"881" "chr4" 46363470 46363798
"882" "chr4" 46650154 46650578
"883" "chr4" 46846301 46846750
"884" "chr4" 46888715 46889161
"885" "chr4" 46933946 46934370
"886" "chr4" 46939498 46939946
"887" "chr4" 47004610 47005034
"888" "chr4" 47034635 47035234
"889" "chr4" 47124727 47125104
"890" "chr4" 47385830 47386287
"891" "chr4" 47465283 47465857
"892" "chr4" 47487101 47487514
"893" "chr4" 47492528 47492988
"894" "chr4" 47512571 47513001
"895" "chr4" 47566363 47566788
"896" "chr4" 47664977 47665407
"897" "chr4" 47670828 47671261
"898" "chr4" 47688313 47688683
"899" "chr4" 47706690 47707135
"900" "chr4" 47707554 47708006
"901" "chr4" 47838608 47839260
"902" "chr4" 47839325 47839701
"903" "chr4" 47840378 47840886
"904" "chr4" 47841369 47841793
"905" "chr4" 47928622 47928982
"906" "chr4" 47935817 47936255
"907" "chr4" 47947859 47948381
"908" "chr4" 48005529 48005986
"909" "chr4" 48018234 48018671
"910" "chr4" 48035815 48036263
"911" "chr4" 48087125 48087590
"912" "chr4" 48089145 48089743
"913" "chr4" 48104304 48104744
"914" "chr4" 48111631 48112279
"915" "chr4" 48129749 48130147
"916" "chr4" 48131288 48131739
"917" "chr4" 48142984 48143621
"918" "chr4" 48271904 48272535
"919" "chr4" 48277293 48277662
"920" "chr4" 48292392 48292787
"921" "chr4" 48318048 48318421
"922" "chr4" 48343413 48343843
"923" "chr4" 48447615 48448010
"924" "chr4" 48548341 48548735
"925" "chr4" 48559462 48559915
"926" "chr4" 48580404 48580776
"927" "chr4" 48590646 48591052
"928" "chr4" 48683797 48684243
"929" "chr4" 48769078 48769472
"930" "chr4" 48781467 48781852
"931" "chr4" 48880204 48880514
"932" "chr4" 48898828 48899252
"933" "chr4" 48907392 48907843
"934" "chr4" 48908700 48909148
"935" "chr4" 48933394 48933824
"936" "chr4" 48945342 48945807
"937" "chr4" 48946658 48947082
"938" "chr4" 48949718 48950172
"939" "chr4" 48965059 48965532
"940" "chr4" 49034458 49034842
"941" "chr4" 52697279 52697677
"942" "chr4" 52708904 52709348
"943" "chr4" 52751520 52751949
"944" "chr4" 52761968 52762371
"945" "chr4" 52881509 52881943
"946" "chr4" 52892128 52892552
"947" "chr4" 52969465 52969895
"948" "chr4" 52973876 52974306
"949" "chr4" 53038309 53038745
"950" "chr4" 53100601 53101030
"951" "chr4" 53242255 53242700
"952" "chr4" 53411574 53412022
"953" "chr4" 53454255 53454646
"954" "chr4" 53523984 53524495
"955" "chr4" 53531751 53532212
"956" "chr4" 53536840 53537277
"957" "chr4" 53564220 53564650
"958" "chr4" 53777857 53778464
"959" "chr4" 53848724 53849156
"960" "chr4" 53849718 53850335
"961" "chr4" 53881790 53882174
"962" "chr4" 54063318 54063754
"963" "chr4" 54179542 54180069
"964" "chr4" 54213394 54213841
"965" "chr4" 54357150 54357605
"966" "chr4" 54363652 54364034
"967" "chr4" 54372057 54372503
"968" "chr4" 54374722 54375152
"969" "chr4" 54467643 54468100
"970" "chr4" 54480723 54481208
"971" "chr4" 54487189 54487624
"972" "chr4" 54519876 54520315
"973" "chr4" 54522441 54522905
"974" "chr4" 54568404 54568828
"975" "chr4" 54572560 54573127
"976" "chr4" 54575807 54576237
"977" "chr4" 54670907 54671513
"978" "chr4" 54774781 54775165
"979" "chr4" 54796143 54796536
"980" "chr4" 54974429 54974859
"981" "chr4" 55031580 55031988
"982" "chr4" 55083920 55084367
"983" "chr4" 55094200 55094624
"984" "chr4" 55098928 55099310
"985" "chr4" 55099414 55099838
"986" "chr4" 55100424 55100795
"987" "chr4" 55100822 55101420
"988" "chr4" 55185069 55185425
"989" "chr4" 55188991 55189363
"990" "chr4" 55233246 55233626
"991" "chr4" 55250714 55251169
"992" "chr4" 55299812 55300277
"993" "chr4" 55306993 55307433
"994" "chr4" 55405668 55405996
"995" "chr4" 55524723 55525203
"996" "chr4" 55535936 55536360
"997" "chr4" 55549747 55550187
"998" "chr4" 55707140 55707570
"999" "chr4" 55812000 55812452
"1000" "chr4" 55827540 55827964
"1001" "chr4" 55837543 55838193
"1002" "chr4" 55842842 55843278
"1003" "chr4" 55865135 55865565
"1004" "chr4" 55874879 55875315
"1005" "chr4" 56050530 56051163
"1006" "chr4" 56052245 56052690
"1007" "chr4" 56178674 56179034
"1008" "chr4" 56187826 56188250
"1009" "chr4" 56212297 56212569
"1010" "chr4" 56212574 56212970
"1011" "chr4" 56228022 56228467
"1012" "chr4" 56261419 56261890
"1013" "chr4" 56275565 56276010
"1014" "chr4" 56301178 56301645
"1015" "chr4" 56310972 56311616
"1016" "chr4" 56409984 56410441
"1017" "chr4" 56412838 56413535
"1018" "chr4" 56420550 56421025
"1019" "chr4" 56502209 56502633
"1020" "chr4" 56504249 56504691
"1021" "chr4" 56602773 56603240
"1022" "chr4" 56685750 56686132
"1023" "chr4" 56733141 56733516
"1024" "chr4" 56753735 56754194
"1025" "chr4" 56814735 56815124
"1026" "chr4" 56915015 56915517
"1027" "chr4" 56978558 56978982
"1028" "chr4" 56995521 56995978
"1029" "chr4" 57122024 57122371
"1030" "chr4" 57167618 57168049
"1031" "chr4" 57290862 57291479
"1032" "chr4" 57301569 57302045
"1033" "chr4" 57410686 57411103
"1034" "chr4" 57441945 57442440
"1035" "chr4" 57485355 57485797
"1036" "chr4" 57493068 57493532
"1037" "chr4" 57507539 57507972
"1038" "chr4" 57516314 57516744
"1039" "chr4" 57522504 57522934
"1040" "chr4" 57534402 57534840
"1041" "chr4" 57556529 57556981
"1042" "chr4" 57593346 57593722
"1043" "chr4" 57665842 57666219
"1044" "chr4" 57666293 57666917
"1045" "chr4" 57687531 57688021
"1046" "chr4" 57702829 57703336
"1047" "chr4" 57774845 57775318
"1048" "chr4" 57826419 57826786
"1049" "chr4" 57842945 57843533
"1050" "chr4" 57885087 57885517
"1051" "chr4" 57904167 57904531
"1052" "chr4" 57960919 57961349
"1053" "chr4" 58024409 58024839
"1054" "chr4" 58029680 58030068
"1055" "chr4" 58030144 58030708
"1056" "chr4" 58057048 58057410
"1057" "chr4" 58060511 58060875
"1058" "chr4" 58077249 58077690
"1059" "chr4" 58292930 58293335
"1060" "chr4" 58308899 58309278
"1061" "chr4" 58478448 58478780
"1062" "chr4" 60112761 60113155
"1063" "chr4" 60859833 60860257
"1064" "chr4" 61066802 61067177
"1065" "chr4" 61329814 61330244
"1066" "chr4" 61521918 61522348
"1067" "chr4" 61610489 61610919
"1068" "chr4" 61625503 61625964
"1069" "chr4" 61671328 61671828
"1070" "chr4" 61730916 61731287
"1071" "chr4" 61828058 61828372
"1072" "chr4" 62366616 62367048
"1073" "chr4" 62456609 62456996
"1074" "chr4" 62485234 62485663
"1075" "chr4" 62607537 62607965
"1076" "chr4" 63460915 63461356
"1077" "chr4" 63510114 63510522
"1078" "chr4" 63575367 63575791
"1079" "chr4" 64162498 64162876
"1080" "chr4" 64429362 64429747
"1081" "chr4" 64583121 64583507
"1082" "chr4" 65024403 65024842
"1083" "chr4" 65180141 65180549
"1084" "chr4" 65403937 65404349
"1085" "chr4" 65404955 65405380
"1086" "chr4" 65450657 65451087
"1087" "chr4" 65483560 65483924
"1088" "chr4" 65578798 65579355
"1089" "chr4" 65647419 65647856
"1090" "chr4" 65873493 65873955
"1091" "chr4" 65899594 65900054
"1092" "chr4" 65955269 65955708
"1093" "chr4" 66446253 66446683
"1094" "chr4" 66535863 66536296
"1095" "chr4" 66643386 66643745
"1096" "chr4" 66731201 66731625
"1097" "chr4" 66808751 66809187
"1098" "chr4" 67035062 67035492
"1099" "chr4" 67117991 67118435
"1100" "chr4" 67554385 67554815
"1101" "chr4" 67556814 67557238
"1102" "chr4" 67953580 67954038
"1103" "chr4" 67987663 67988168
"1104" "chr4" 68064469 68064893
"1105" "chr4" 68154654 68155129
"1106" "chr4" 68192954 68193360
"1107" "chr4" 68198294 68198736
"1108" "chr4" 68414804 68415264
"1109" "chr4" 68539771 68540203
"1110" "chr4" 68566435 68567256
"1111" "chr4" 68580678 68581119
"1112" "chr4" 68589630 68590064
"1113" "chr4" 68612358 68612837
"1114" "chr4" 68737563 68737999
"1115" "chr4" 68758612 68759104
"1116" "chr4" 68776014 68776439
"1117" "chr4" 68784112 68784562
"1118" "chr4" 68854103 68854528
"1119" "chr4" 69041248 69041684
"1120" "chr4" 69137442 69137896
"1121" "chr4" 69241672 69242096
"1122" "chr4" 69364144 69364485
"1123" "chr4" 69443240 69443673
"1124" "chr4" 69536967 69537498
"1125" "chr4" 69770349 69770820
"1126" "chr4" 69890929 69891372
"1127" "chr4" 69926280 69926760
"1128" "chr4" 70022624 70023103
"1129" "chr4" 70036216 70036640
"1130" "chr4" 70183575 70184037
"1131" "chr4" 70188998 70189435
"1132" "chr4" 70201200 70201589
"1133" "chr4" 70336299 70336658
"1134" "chr4" 70482755 70483228
"1135" "chr4" 70555197 70555622
"1136" "chr4" 70689047 70689477
"1137" "chr4" 70696290 70696789
"1138" "chr4" 70746881 70747305
"1139" "chr4" 70762201 70762656
"1140" "chr4" 71049345 71049769
"1141" "chr4" 71135391 71135815
"1142" "chr4" 71181640 71182027
"1143" "chr4" 71370863 71371245
"1144" "chr4" 71397617 71398079
"1145" "chr4" 71409967 71410437
"1146" "chr4" 71424951 71425335
"1147" "chr4" 71467139 71467520
"1148" "chr4" 71517804 71518249
"1149" "chr4" 71553753 71554193
"1150" "chr4" 71570077 71570543
"1151" "chr4" 71601596 71602066
"1152" "chr4" 71705252 71705683
"1153" "chr4" 71767889 71768319
"1154" "chr4" 71779623 71780092
"1155" "chr4" 71805830 71806254
"1156" "chr4" 71814586 71815032
"1157" "chr4" 71869959 71870292
"1158" "chr4" 71875678 71876315
"1159" "chr4" 71978952 71979418
"1160" "chr4" 71996804 71997241
"1161" "chr4" 72049900 72050324
"1162" "chr4" 72055225 72055607
"1163" "chr4" 72095235 72095863
"1164" "chr4" 72136567 72137004
"1165" "chr4" 72392366 72393138
"1166" "chr4" 72406548 72406978
"1167" "chr4" 72416545 72416960
"1168" "chr4" 72419291 72419741
"1169" "chr4" 72575672 72576100
"1170" "chr4" 72579309 72579739
"1171" "chr4" 72598413 72598837
"1172" "chr4" 72638274 72638705
"1173" "chr4" 72806673 72807130
"1174" "chr4" 73148980 73149500
"1175" "chr4" 73151925 73152411
"1176" "chr4" 73161639 73162075
"1177" "chr4" 73168798 73169222
"1178" "chr4" 73192114 73192847
"1179" "chr4" 73334635 73335059
"1180" "chr4" 73361873 73362337
"1181" "chr4" 73370927 73371355
"1182" "chr4" 73433433 73433886
"1183" "chr4" 73567916 73568342
"1184" "chr4" 73752375 73752769
"1185" "chr4" 73775161 73775599
"1186" "chr4" 73816832 73817273
"1187" "chr4" 73853431 73853862
"1188" "chr4" 73885155 73885604
"1189" "chr4" 73887347 73887781
"1190" "chr4" 73904548 73904977
"1191" "chr4" 73934880 73935296
"1192" "chr4" 73993497 73993959
"1193" "chr4" 74008671 74009145
"1194" "chr4" 74117100 74117530
"1195" "chr4" 74122868 74123271
"1196" "chr4" 74123646 74124527
"1197" "chr4" 74173947 74174381
"1198" "chr4" 74177138 74177582
"1199" "chr4" 74207046 74207486
"1200" "chr4" 74300005 74300453
"1201" "chr4" 74312075 74312711
"1202" "chr4" 74439390 74439798
"1203" "chr4" 74459336 74459760
"1204" "chr4" 74481322 74481706
"1205" "chr4" 74485978 74486351
"1206" "chr4" 74519300 74519971
"1207" "chr4" 74527203 74527633
"1208" "chr4" 74528379 74528833
"1209" "chr4" 74531629 74532178
"1210" "chr4" 74537005 74537648
"1211" "chr4" 74595266 74595656
"1212" "chr4" 74718899 74719329
"1213" "chr4" 74730060 74730490
"1214" "chr4" 74733530 74733888
"1215" "chr4" 74789015 74789451
"1216" "chr4" 74830653 74831077
"1217" "chr4" 74864424 74864838
"1218" "chr4" 74903777 74904536
"1219" "chr4" 74921780 74922248
"1220" "chr4" 74964437 74965046
"1221" "chr4" 74999978 75000358
"1222" "chr4" 75054927 75055575
"1223" "chr4" 75094415 75094808
"1224" "chr4" 75172304 75172773
"1225" "chr4" 75177403 75177849
"1226" "chr4" 75186173 75186771
"1227" "chr4" 75236559 75236931
"1228" "chr4" 75242561 75243034
"1229" "chr4" 75397571 75397960
"1230" "chr4" 75402251 75402664
"1231" "chr4" 75548245 75548675
"1232" "chr4" 75596325 75596686
"1233" "chr4" 75600888 75601286
"1234" "chr4" 75718891 75719356
"1235" "chr4" 75719689 75720129
"1236" "chr4" 75730874 75731258
"1237" "chr4" 75756115 75756566
"1238" "chr4" 75799989 75800335
"1239" "chr4" 75857874 75858514
"1240" "chr4" 75895304 75895738
"1241" "chr4" 75973402 75973826
"1242" "chr4" 76043240 76043617
"1243" "chr4" 76215003 76215439
"1244" "chr4" 76357877 76358318
"1245" "chr4" 76393958 76394388
"1246" "chr4" 76415369 76415746
"1247" "chr4" 76480530 76481112
"1248" "chr4" 76498615 76499236
"1249" "chr4" 76579001 76579439
"1250" "chr4" 76633490 76633947
"1251" "chr4" 76649112 76649757
"1252" "chr4" 76769374 76769992
"1253" "chr4" 76813625 76814077
"1254" "chr4" 76816885 76817289
"1255" "chr4" 76837126 76837508
"1256" "chr4" 76862101 76862489
"1257" "chr4" 76916875 76917318
"1258" "chr4" 76988812 76989418
"1259" "chr4" 77008340 77008718
"1260" "chr4" 77029540 77029985
"1261" "chr4" 77100971 77101377
"1262" "chr4" 77120825 77121454
"1263" "chr4" 77167225 77167588
"1264" "chr4" 77172783 77173237
"1265" "chr4" 77200583 77201007
"1266" "chr4" 77228209 77228798
"1267" "chr4" 77299153 77299529
"1268" "chr4" 77347399 77347842
"1269" "chr4" 77351882 77352333
"1270" "chr4" 77356729 77357120
"1271" "chr4" 77425999 77426430
"1272" "chr4" 77432196 77432639
"1273" "chr4" 77507049 77507566
"1274" "chr4" 77548154 77548632
"1275" "chr4" 77602076 77602506
"1276" "chr4" 77644581 77645011
"1277" "chr4" 77654596 77655041
"1278" "chr4" 77669815 77670290
"1279" "chr4" 77679472 77679849
"1280" "chr4" 77705344 77705817
"1281" "chr4" 77723417 77723787
"1282" "chr4" 77816739 77817208
"1283" "chr4" 77868518 77868986
"1284" "chr4" 77870111 77870632
"1285" "chr4" 77871316 77871661
"1286" "chr4" 77904035 77904491
"1287" "chr4" 77905275 77905748
"1288" "chr4" 77908223 77908653
"1289" "chr4" 77908924 77909354
"1290" "chr4" 77932778 77933232
"1291" "chr4" 77942366 77942818
"1292" "chr4" 77965664 77966249
"1293" "chr4" 77966572 77967047
"1294" "chr4" 77968177 77968612
"1295" "chr4" 77973443 77973813
"1296" "chr4" 78016470 78016885
"1297" "chr4" 78042004 78042449
"1298" "chr4" 78079417 78079792
"1299" "chr4" 78095585 78096015
"1300" "chr4" 78124763 78125386
"1301" "chr4" 78161636 78162025
"1302" "chr4" 78229998 78230422
"1303" "chr4" 78274810 78275561
"1304" "chr4" 78279436 78279861
"1305" "chr4" 78287914 78288541
"1306" "chr4" 78306528 78306897
"1307" "chr4" 78339469 78339913
"1308" "chr4" 78351973 78352443
"1309" "chr4" 78353814 78354284
"1310" "chr4" 78354522 78354946
"1311" "chr4" 78386408 78386832
"1312" "chr4" 78394647 78395082
"1313" "chr4" 78499286 78499781
"1314" "chr4" 78520554 78520978
"1315" "chr4" 78522037 78522408
"1316" "chr4" 78539810 78540181
"1317" "chr4" 78619432 78619871
"1318" "chr4" 78620772 78621214
"1319" "chr4" 78649540 78649997
"1320" "chr4" 78739290 78739954
"1321" "chr4" 78740925 78741367
"1322" "chr4" 78783210 78783976
"1323" "chr4" 78784104 78784522
"1324" "chr4" 78880703 78881139
"1325" "chr4" 78915388 78915969
"1326" "chr4" 78977332 78977777
"1327" "chr4" 78978255 78978688
"1328" "chr4" 78980628 78981085
"1329" "chr4" 79215133 79215563
"1330" "chr4" 79438185 79438824
"1331" "chr4" 79513512 79513961
"1332" "chr4" 79533542 79533966
"1333" "chr4" 79565900 79566277
"1334" "chr4" 79590561 79591007
"1335" "chr4" 79785574 79786009
"1336" "chr4" 79844589 79845013
"1337" "chr4" 79873024 79873429
"1338" "chr4" 79875177 79875616
"1339" "chr4" 79963216 79963651
"1340" "chr4" 80162945 80163380
"1341" "chr4" 80219145 80219569
"1342" "chr4" 80497551 80497985
"1343" "chr4" 80838299 80838723
"1344" "chr4" 80947241 80947671
"1345" "chr4" 80954691 80955141
"1346" "chr4" 80993783 80994179
"1347" "chr4" 81046521 81046958
"1348" "chr4" 81105202 81105792
"1349" "chr4" 81123293 81123880
"1350" "chr4" 81136595 81137028
"1351" "chr4" 81142310 81142716
"1352" "chr4" 81243875 81244314
"1353" "chr4" 81256904 81257299
"1354" "chr4" 81257760 81258210
"1355" "chr4" 81282435 81283053
"1356" "chr4" 81283725 81284123
"1357" "chr4" 81287065 81287446
"1358" "chr4" 81514055 81514516
"1359" "chr4" 81540215 81540658
"1360" "chr4" 81911074 81911697
"1361" "chr4" 81961181 81961605
"1362" "chr4" 81973587 81974011
"1363" "chr4" 81990892 81991271
"1364" "chr4" 82005167 82005547
"1365" "chr4" 82181564 82182191
"1366" "chr4" 82272812 82273418
"1367" "chr4" 82291064 82291428
"1368" "chr4" 82296854 82297290
"1369" "chr4" 82325421 82325867
"1370" "chr4" 82326935 82327593
"1371" "chr4" 82388557 82388907
"1372" "chr4" 82393322 82393785
"1373" "chr4" 82609221 82609651
"1374" "chr4" 82626668 82627050
"1375" "chr4" 82765836 82766260
"1376" "chr4" 82834492 82834880
"1377" "chr4" 82840356 82840831
"1378" "chr4" 82840992 82841419
"1379" "chr4" 83123189 83123580
"1380" "chr4" 83139454 83139933
"1381" "chr4" 83189728 83190115
"1382" "chr4" 83196958 83197382
"1383" "chr4" 83206378 83206967
"1384" "chr4" 83281708 83282146
"1385" "chr4" 83309545 83310027
"1386" "chr4" 83350517 83351076
"1387" "chr4" 83383503 83383863
"1388" "chr4" 83390902 83391269
"1389" "chr4" 83476419 83476859
"1390" "chr4" 83482899 83483179
"1391" "chr4" 83500133 83500577
"1392" "chr4" 83520492 83520946
"1393" "chr4" 83642934 83643364
"1394" "chr4" 83660442 83660876
"1395" "chr4" 83663312 83663786
"1396" "chr4" 83723065 83723506
"1397" "chr4" 83755151 83755601
"1398" "chr4" 83763709 83764351
"1399" "chr4" 83773386 83774222
"1400" "chr4" 83812362 83812849
"1401" "chr4" 83819386 83820127
"1402" "chr4" 83934036 83934547
"1403" "chr4" 83956106 83956496
"1404" "chr4" 83961392 83961881
"1405" "chr4" 83976082 83976506
"1406" "chr4" 83995143 83995567
"1407" "chr4" 84031481 84032130
"1408" "chr4" 84061227 84061657
"1409" "chr4" 84173977 84174347
"1410" "chr4" 84181721 84182062
"1411" "chr4" 84202405 84202799
"1412" "chr4" 84203181 84203575
"1413" "chr4" 84205483 84206246
"1414" "chr4" 84249561 84250027
"1415" "chr4" 84283636 84284060
"1416" "chr4" 84376603 84377053
"1417" "chr4" 84410819 84411243
"1418" "chr4" 84412058 84412389
"1419" "chr4" 84430220 84430615
"1420" "chr4" 84503351 84503775
"1421" "chr4" 84561019 84561648
"1422" "chr4" 84565826 84566202
"1423" "chr4" 84674388 84674818
"1424" "chr4" 84692251 84692639
"1425" "chr4" 84827055 84827506
"1426" "chr4" 84882690 84883141
"1427" "chr4" 84914921 84915360
"1428" "chr4" 85072735 85073132
"1429" "chr4" 85080906 85081366
"1430" "chr4" 85088693 85089140
"1431" "chr4" 85159586 85160012
"1432" "chr4" 85180400 85180799
"1433" "chr4" 85372697 85373133
"1434" "chr4" 85391339 85391780
"1435" "chr4" 85403973 85404414
"1436" "chr4" 85414427 85414926
"1437" "chr4" 85424996 85425385
"1438" "chr4" 85450282 85450932
"1439" "chr4" 85499716 85500142
"1440" "chr4" 85602959 85603454
"1441" "chr4" 85671410 85671855
"1442" "chr4" 85886838 85887379
"1443" "chr4" 85887691 85888111
"1444" "chr4" 85892483 85893136
"1445" "chr4" 86005540 86005977
"1446" "chr4" 86048729 86049124
"1447" "chr4" 86068585 86069014
"1448" "chr4" 86149395 86149841
"1449" "chr4" 86164986 86165391
"1450" "chr4" 86290871 86291274
"1451" "chr4" 86291562 86291967
"1452" "chr4" 86339218 86339653
"1453" "chr4" 86395888 86396318
"1454" "chr4" 86469279 86469649
"1455" "chr4" 86580204 86580611
"1456" "chr4" 86669053 86669423
"1457" "chr4" 86678078 86678519
"1458" "chr4" 86717779 86718408
"1459" "chr4" 86747285 86747773
"1460" "chr4" 86885450 86885880
"1461" "chr4" 86890109 86890567
"1462" "chr4" 86965121 86965573
"1463" "chr4" 87144641 87145049
"1464" "chr4" 87404060 87404504
"1465" "chr4" 87417239 87417655
